session	list	group	subject	age	sex	hand	assist	trial	file	stimulus	p_universal	is_target	is_word	targettype	red	is_schwa	duration	rt	rt_end	response	correctness
1	A1	1	1	22	female	right	Other	6	f67_1_p3_1_mono.wav	le refuge	NA	no	yes	filler	u	yes	888.0	1855	967	5	yes
1	A1	1	1	22	female	right	Other	7	f32_0_p4_1_mono.wav	le moment	NA	no	yes	filler	NA	no	534.0	1673	1139	5	yes
1	A1	1	1	22	female	right	Other	8	n73_0_p1_1_mono.wav	le buveau	NA	no	no	filler	NA	no	615.0	2096	1481	1	yes
1	A1	1	1	22	female	right	Other	9	n03_1_p1_1_mono.wav	la mequisse	NA	no	no	filler	u	yes	908.0	2008	1100	1	yes
1	A1	1	1	22	female	right	Other	10	f50_0_p2_1_mono.wav	le café	NA	no	yes	filler	NA	no	827.0	1429	602	1	no
1	A1	1	1	22	female	right	Other	11	f30_0_p4_1_mono.wav	le garçon	NA	no	yes	filler	NA	no	615.0	890	275	5	yes
1	A1	1	1	22	female	right	Other	12	n58_0_p1_1_mono.wav	la siture	NA	no	no	filler	NA	no	885.0	1938	1053	5	no
1	A1	1	1	22	female	right	Other	13	n22_2_p3_1_mono.wav	le r'logue	NA	no	no	filler	r	yes	818.0	1221	403	1	yes
1	A1	1	1	22	female	right	Other	14	n74_0_p1_1_mono.wav	le camont	NA	no	no	filler	NA	no	665.0	1212	547	5	no
1	A1	1	1	22	female	right	Other	15	f61_1_p3_1_mono.wav	le semi	NA	no	yes	filler	u	yes	716.0	1204	488	5	yes
1	A1	1	1	22	female	right	Other	16	n31_0_p1_1_mono.wav	l'annue	NA	no	no	filler	NA	no	692.0	1422	730	5	no
1	A1	1	1	22	female	right	Other	17	n01_2_p1_1_mono.wav	la b'rasse	NA	no	no	filler	r	yes	889.0	1135	246	1	yes
1	A1	1	1	22	female	right	Other	18	f62_1_p1_1_mono.wav	le ressort	NA	no	yes	filler	u	yes	881.0	1587	706	1	no
1	A1	1	1	22	female	right	Other	19	n96_1_p2_1_mono.wav	la refare	NA	no	no	filler	u	yes	986.0	1562	576	1	yes
1	A1	1	1	22	female	right	Other	20	n70_0_p1_1_mono.wav	la nale	NA	no	no	filler	NA	no	727.0	1950	1223	5	no
1	A1	1	1	22	female	right	Other	21	f04_0_p2_1_mono.wav	la soeur	NA	no	yes	filler	NA	no	790.0	1105	315	5	yes
1	A1	1	1	22	female	right	Other	22	n89_1_p3_1_mono.wav	le rebil	NA	no	no	filler	u	yes	912.0	1630	718	1	yes
1	A1	1	1	22	female	right	Other	23	n60_0_p1_1_mono.wav	le tinge	NA	no	no	filler	NA	no	954.0	1579	625	5	no
1	A1	1	1	22	female	right	Other	24	t22_1_p4_2_mono.wav	le renard		yes	yes	match	u	yes	935.0	1622	687	5	yes
1	A1	1	1	22	female	right	Other	25	n91_2_p3_1_mono.wav	le r'lide	NA	no	no	filler	r	yes	861.0	2237	1376	1	yes
1	A1	1	1	22	female	right	Other	26	f71_2_p1_1_mono.wav	le r'cord	NA	no	yes	filler	r	yes	866.0	1801	935	5	yes
1	A1	1	1	22	female	right	Other	27	f03_0_p4_1_mono.wav	la nuit	NA	no	yes	filler	NA	no	735.0	1268	533	1	no
1	A1	1	1	22	female	right	Other	28	n05_1_p4_1_mono.wav	le gegnoble	NA	no	no	filler	u	yes	987.0	1724	737	1	yes
1	A1	1	1	22	female	right	Other	29	n49_0_p2_1_mono.wav	la questier	NA	no	no	filler	NA	no	963.0	1408	445	1	yes
1	A1	1	1	22	female	right	Other	30	n27_0_p2_1_mono.wav	la tuit	NA	no	no	filler	NA	no	916.0	1194	278	5	no
1	A1	1	1	22	female	right	Other	31	n39_0_p2_1_mono.wav	le grat	NA	no	no	filler	NA	no	621.0	1969	1348	1	yes
1	A1	1	1	22	female	right	Other	32	f19_0_p2_1_mono.wav	l'idée	NA	no	yes	filler	NA	no	796.0	1803	1007	5	yes
1	A1	1	1	22	female	right	Other	33	n02_2_p2_1_mono.wav	la l'druche	NA	no	no	filler	r	yes	869.0	1631	762	5	no
1	A1	1	1	22	female	right	Other	34	f41_0_p4_1_mono.wav	la carte	NA	no	yes	filler	NA	no	836.0	1194	358	5	yes
1	A1	1	1	22	female	right	Other	35	f47_0_p2_1_mono.wav	la route	NA	no	yes	filler	NA	no	797.0	1840	1043	5	yes
1	A1	1	1	22	female	right	Other	36	n09_2_p1_1_mono.wav	le f'mmeil	NA	no	no	filler	r	yes	927.0	1450	523	5	no
1	A1	1	1	22	female	right	Other	37	t11_2_p3_2_mono.wav	le r'mous		yes	yes	mismatch	r	yes	562.0	1681	1119	5	yes
1	A1	1	1	22	female	right	Other	38	n90_2_p2_1_mono.wav	le d'sseau	NA	no	no	filler	r	yes	683.0	1159	476	1	yes
1	A1	1	1	22	female	right	Other	39	f01_0_p4_1_mono.wav	l'oncle	NA	no	yes	filler	NA	no	764.0	1181	417	1	no
1	A1	1	1	22	female	right	Other	40	f44_0_p1_1_mono.wav	la lettre	NA	no	yes	filler	NA	no	839.0	1273	434	5	yes
1	A1	1	1	22	female	right	Other	41	n33_0_p2_1_mono.wav	la juisse	NA	no	no	filler	NA	no	912.0	1490	578	5	no
1	A1	1	1	22	female	right	Other	42	n44_0_p1_1_mono.wav	la fanouille	NA	no	no	filler	NA	no	852.0	1261	409	5	no
1	A1	1	1	22	female	right	Other	43	n65_0_p4_1_mono.wav	la murte	NA	no	no	filler	NA	no	894.0	1253	359	1	yes
1	A1	1	1	22	female	right	Other	44	n62_0_p4_1_mono.wav	l'hosor	NA	no	no	filler	NA	no	774.0	1596	822	1	yes
1	A1	1	1	22	female	right	Other	45	f70_1_p1_1_mono.wav	le semestre	NA	no	yes	filler	u	yes	947.0	1780	833	1	no
1	A1	1	1	22	female	right	Other	46	t21_2_p3_2_mono.wav	le r'cul		yes	yes	mismatch	r	yes	840.0	1480	640	5	yes
1	A1	1	1	22	female	right	Other	47	n69_0_p1_1_mono.wav	la madaine	NA	no	no	filler	NA	no	885.0	2259	1374	1	yes
1	A1	1	1	22	female	right	Other	48	f55_0_p4_1_mono.wav	le livre	NA	no	yes	filler	NA	no	872.0	1416	544	5	yes
1	A1	1	1	22	female	right	Other	49	f27_0_p1_1_mono.wav	le cadeau	NA	no	yes	filler	NA	no	604.0	1184	580	5	yes
1	A1	1	1	22	female	right	Other	50	n50_0_p2_1_mono.wav	la rille	NA	no	no	filler	NA	no	802.0	1382	580	1	yes
1	A1	1	1	22	female	right	Other	51	f45_0_p2_1_mono.wav	la madame	NA	no	yes	filler	NA	no	767.0	953	186	5	yes
1	A1	1	1	22	female	right	Other	52	n20_1_p1_1_mono.wav	le mejet	NA	no	no	filler	u	yes	793.0	1237	444	5	no
1	A1	1	1	22	female	right	Other	53	n35_0_p3_1_mono.wav	le missien	NA	no	no	filler	NA	no	721.0	1393	672	1	yes
1	A1	1	1	22	female	right	Other	54	n19_1_p3_1_mono.wav	le chedel	NA	no	no	filler	u	yes	870.0	1423	553	1	yes
1	A1	1	1	22	female	right	Other	55	n63_0_p1_1_mono.wav	la histienne	NA	no	no	filler	NA	no	786.0	1335	549	1	yes
1	A1	1	1	22	female	right	Other	56	f18_0_p3_1_mono.wav	l'enfant	NA	no	yes	filler	NA	no	513.0	1976	1463	1	no
1	A1	1	1	22	female	right	Other	57	n64_0_p3_1_mono.wav	l'oune	NA	no	no	filler	NA	no	601.0	1593	992	1	yes
1	A1	1	1	22	female	right	Other	58	n52_0_p2_1_mono.wav	le drère	NA	no	no	filler	NA	no	819.0	1292	473	5	no
1	A1	1	1	22	female	right	Other	59	n11_1_p4_1_mono.wav	le refant	NA	no	no	filler	u	yes	700.0	1325	625	5	no
1	A1	1	1	22	female	right	Other	60	n61_0_p3_1_mono.wav	l'apure	NA	no	no	filler	NA	no	885.0	1953	1068	5	no
1	A1	1	1	22	female	right	Other	61	t24_1_p2_2_mono.wav	le faisan	C	yes	yes	match	u	yes	686.0	1133	447	5	yes
1	A1	1	1	22	female	right	Other	62	f57_0_p2_1_mono.wav	le prix	NA	no	yes	filler	NA	no	792.0	1257	465	5	yes
1	A1	1	1	22	female	right	Other	63	f53_0_p2_1_mono.wav	le groupe	NA	no	yes	filler	NA	no	744.0	1171	427	5	yes
1	A1	1	1	22	female	right	Other	64	n86_1_p3_1_mono.wav	le repire	NA	no	no	filler	u	yes	965.0	1553	588	1	yes
1	A1	1	1	22	female	right	Other	65	n76_0_p4_1_mono.wav	le tenre	NA	no	no	filler	NA	no	832.0	1856	1024	5	no
1	A1	1	1	22	female	right	Other	66	t15_2_p2_2_mono.wav	la p'louse		yes	yes	mismatch	r	yes	889.0	1102	213	5	yes
1	A1	1	1	22	female	right	Other	67	n17_2_p4_1_mono.wav	la s'gence	NA	no	no	filler	r	yes	1084.0	2532	1448	5	no
1	A1	1	1	22	female	right	Other	68	t10_1_p1_2_mono.wav	le rebond		yes	yes	match	u	yes	640.0	1595	955	5	yes
1	A1	1	1	22	female	right	Other	69	n34_0_p3_1_mono.wav	le teau	NA	no	no	filler	NA	no	473.0	1262	789	5	no
1	A1	1	1	22	female	right	Other	70	f40_0_p1_1_mono.wav	l'homme	NA	no	yes	filler	NA	no	638.0	1121	483	1	no
1	A1	1	1	22	female	right	Other	71	f58_0_p1_1_mono.wav	le service	NA	no	yes	filler	NA	no	935.0	1514	579	5	yes
1	A1	1	1	22	female	right	Other	72	n13_1_p2_1_mono.wav	le seblème	NA	no	no	filler	u	yes	846.0	1997	1151	1	yes
1	A1	1	1	22	female	right	Other	73	n94_1_p2_1_mono.wav	le sequestre	NA	no	no	filler	u	yes	1007.0	2219	1212	1	yes
1	A1	1	1	22	female	right	Other	74	n57_0_p1_1_mono.wav	le ratime	NA	no	no	filler	NA	no	859.0	1482	623	1	yes
1	A1	1	1	22	female	right	Other	75	n77_0_p4_1_mono.wav	le bruc	NA	no	no	filler	NA	no	880.0	1373	493	5	no
1	A1	1	1	22	female	right	Other	76	f24_0_p2_1_mono.wav	la maison	NA	no	yes	filler	NA	no	625.0	1065	440	5	yes
1	A1	1	1	22	female	right	Other	77	n45_0_p3_1_mono.wav	la horgune	NA	no	no	filler	NA	no	731.0	1055	324	1	yes
1	A1	1	1	22	female	right	Other	78	t04_1_p1_2_mono.wav	la reliure		yes	yes	match	u	yes	1026.0	2851	1825	5	yes
1	A1	1	1	22	female	right	Other	79	f31_0_p3_1_mono.wav	le jour	NA	no	yes	filler	NA	no	878.0	1452	574	5	yes
1	A1	1	1	22	female	right	Other	80	n24_2_p4_1_mono.wav	le f'quon	NA	no	no	filler	r	yes	660.0	1124	464	1	yes
1	A1	1	1	22	female	right	Other	81	n40_0_p3_1_mono.wav	l'équise	NA	no	no	filler	NA	no	872.0	2759	1887	1	yes
1	A1	1	1	22	female	right	Other	82	n59_0_p4_1_mono.wav	le solti	NA	no	no	filler	NA	no	856.0	1520	664	1	yes
1	A1	1	1	22	female	right	Other	83	t16_1_p1_2_mono.wav	la peluche		yes	yes	match	u	yes	846.0	1115	269	5	yes
1	A1	1	1	22	female	right	Other	84	f13_0_p4_1_mono.wav	le papier	NA	no	yes	filler	NA	no	977.0	1250	273	5	yes
1	A1	1	1	22	female	right	Other	85	f22_0_p3_1_mono.wav	la journée	NA	no	yes	filler	NA	no	793.0	1117	324	5	yes
1	A1	1	1	22	female	right	Other	86	f59_0_p2_1_mono.wav	le soleil	NA	no	yes	filler	NA	no	871.0	1128	257	5	yes
1	A1	1	1	22	female	right	Other	87	f42_0_p1_1_mono.wav	la chance	NA	no	yes	filler	NA	no	807.0	1048	241	5	yes
1	A1	1	1	22	female	right	Other	88	n80_0_p2_1_mono.wav	le péhut	NA	no	no	filler	NA	no	988.0	2172	1184	5	no
1	A1	1	1	22	female	right	Other	89	n67_0_p2_1_mono.wav	la janne	NA	no	no	filler	NA	no	765.0	1228	463	1	yes
1	A1	1	1	22	female	right	Other	90	f54_0_p1_1_mono.wav	le journal	NA	no	yes	filler	NA	no	910.0	1473	563	5	yes
1	A1	1	1	22	female	right	Other	91	f02_0_p2_1_mono.wav	la main	NA	no	yes	filler	NA	no	540.0	1128	588	5	yes
1	A1	1	1	22	female	right	Other	92	t14_1_p2_2_mono.wav	la chenille		yes	yes	match	u	yes	938.0	1283	345	5	yes
1	A1	1	1	22	female	right	Other	93	n42_0_p1_1_mono.wav	l'endos	NA	no	no	filler	NA	no	588.0	1046	458	1	yes
1	A1	1	1	22	female	right	Other	94	f29_0_p3_1_mono.wav	le fromage	NA	no	yes	filler	NA	no	818.0	998	180	5	yes
1	A1	1	1	22	female	right	Other	95	n38_0_p2_1_mono.wav	le suir	NA	no	no	filler	NA	no	855.0	2019	1164	5	no
1	A1	1	1	22	female	right	Other	96	f65_2_p1_1_mono.wav	le r'paire	NA	no	yes	filler	r	yes	914.0	1744	830	1	no
1	A1	1	1	22	female	right	Other	97	f56_0_p3_1_mono.wav	le pays	NA	no	yes	filler	NA	no	738.0	1633	895	1	no
1	A1	1	1	22	female	right	Other	98	n06_1_p2_1_mono.wav	le retal	NA	no	no	filler	u	yes	907.0	1721	814	1	yes
1	A1	1	1	22	female	right	Other	99	f21_0_p1_1_mono.wav	la horloge	NA	no	yes	filler	NA	no	691.0	2092	1401	1	no
1	A1	1	1	22	female	right	Other	100	t23_2_p2_2_mono.wav	la s'cousse		yes	yes	mismatch	r	yes	865.0	1095	230	5	yes
1	A1	1	1	22	female	right	Other	101	f46_0_p1_1_mono.wav	la part	NA	no	yes	filler	NA	no	851.0	1523	672	5	yes
1	A1	1	1	22	female	right	Other	102	n87_1_p3_1_mono.wav	le chenache	NA	no	no	filler	u	yes	881.0	1390	509	5	no
1	A1	1	1	22	female	right	Other	103	n43_0_p2_1_mono.wav	l'ivée	NA	no	no	filler	NA	no	804.0	1671	867	1	yes
1	A1	1	1	22	female	right	Other	104	n71_0_p3_1_mono.wav	la foite	NA	no	no	filler	NA	no	994.0	1411	417	5	no
1	A1	1	1	22	female	right	Other	105	n36_0_p1_1_mono.wav	le linde	NA	no	no	filler	NA	no	848.0	1232	384	1	yes
1	A1	1	1	22	female	right	Other	106	n78_0_p1_1_mono.wav	le jourlingue	NA	no	no	filler	NA	no	993.0	1810	817	1	yes
1	A1	1	1	22	female	right	Other	107	f23_0_p1_1_mono.wav	la mère	NA	no	yes	filler	NA	no	902.0	1205	303	5	yes
1	A1	1	1	22	female	right	Other	108	f09_0_p2_1_mono.wav	la pièce	NA	no	yes	filler	NA	no	830.0	2582	1752	5	yes
1	A1	1	1	22	female	right	Other	109	f36_0_p1_1_mono.wav	le type	NA	no	yes	filler	NA	no	965.0	1239	274	1	no
1	A1	1	1	22	female	right	Other	110	f38_0_p3_1_mono.wav	l'hôtel	NA	no	yes	filler	NA	no	721.0	1453	732	1	no
1	A1	1	1	22	female	right	Other	111	f20_0_p3_1_mono.wav	la famille	NA	no	yes	filler	NA	no	856.0	1256	400	5	yes
1	A1	1	1	22	female	right	Other	112	n93_2_p3_1_mono.wav	le r'vercle	NA	no	no	filler	r	yes	806.0	1140	334	1	yes
1	A1	1	1	22	female	right	Other	113	f26_0_p1_1_mono.wav	la ville	NA	no	yes	filler	NA	no	741.0	1213	472	5	yes
1	A1	1	1	22	female	right	Other	114	n18_1_p3_1_mono.wav	le reclin	NA	no	no	filler	u	yes	888.0	2073	1185	5	no
1	A1	1	1	22	female	right	Other	115	n32_0_p1_1_mono.wav	l'heule	NA	no	no	filler	NA	no	678.0	910	232	1	yes
1	A1	1	1	22	female	right	Other	116	t01_2_p4_2_mono.wav	la b'lette	*	yes	yes	mismatch	r	yes	879.0	1150	271	5	yes
1	A1	1	1	22	female	right	Other	117	n23_2_p1_1_mono.wav	la s'pave	NA	no	no	filler	r	yes	945.0	1645	700	1	yes
1	A1	1	1	22	female	right	Other	118	t02_1_p1_2_mono.wav	la levrette		yes	yes	match	u	yes	856.0	1057	201	5	yes
1	A1	1	1	22	female	right	Other	119	n30_0_p2_1_mono.wav	le pien	NA	no	no	filler	NA	no	691.0	1024	333	1	yes
1	A1	1	1	22	female	right	Other	120	f39_0_p1_1_mono.wav	l'histoire	NA	no	yes	filler	NA	no	949.0	1835	886	1	no
1	A1	1	1	22	female	right	Other	121	t08_1_p3_2_mono.wav	la semelle		yes	yes	match	u	yes	916.0	1148	232	5	yes
1	A1	1	1	22	female	right	Other	122	f63_2_p4_1_mono.wav	le ch'val	NA	no	yes	filler	r	yes	779.0	1156	377	5	yes
1	A1	1	1	22	female	right	Other	123	n16_2_p4_1_mono.wav	la p'doche	NA	no	no	filler	r	yes	875.0	1062	187	1	yes
1	A1	1	1	22	female	right	Other	124	t07_2_p1_2_mono.wav	la b'daine		yes	yes	mismatch	r	yes	756.0	2416	1660	1	no
1	A1	1	1	22	female	right	Other	125	f17_0_p4_1_mono.wav	l'accord	NA	no	yes	filler	NA	no	866.0	1147	281	5	yes
1	A1	1	1	22	female	right	Other	126	t13_2_p3_2_mono.wav	le s'vrage		yes	yes	mismatch	r	yes	998.0	1387	389	5	yes
1	A1	1	1	22	female	right	Other	127	f10_0_p2_1_mono.wav	le chat	NA	no	yes	filler	NA	no	582.0	987	405	1	no
1	A1	1	1	22	female	right	Other	128	n48_0_p2_1_mono.wav	la mainou	NA	no	no	filler	NA	no	740.0	1069	329	5	no
1	A1	1	1	22	female	right	Other	129	f11_0_p2_1_mono.wav	le milieu	NA	no	yes	filler	NA	no	753.0	1374	621	1	no
1	A1	1	1	22	female	right	Other	130	n46_0_p1_1_mono.wav	la jourcie	NA	no	no	filler	NA	no	930.0	1458	528	1	yes
1	A1	1	1	22	female	right	Other	131	f37_0_p2_1_mono.wav	l'amour	NA	no	yes	filler	NA	no	839.0	1002	163	5	yes
1	A1	1	1	22	female	right	Other	132	n53_0_p1_1_mono.wav	le frolège	NA	no	no	filler	NA	no	855.0	1292	437	1	yes
1	A1	1	1	22	female	right	Other	133	n88_1_p2_1_mono.wav	le messin	NA	no	no	filler	u	yes	704.0	1193	489	1	yes
1	A1	1	1	22	female	right	Other	134	n47_0_p4_1_mono.wav	la nure	NA	no	no	filler	NA	no	829.0	2440	1611	1	yes
1	A1	1	1	22	female	right	Other	135	n56_0_p3_1_mono.wav	le mossu	NA	no	no	filler	NA	no	820.0	1322	502	1	yes
1	A1	1	1	22	female	right	Other	136	t03_2_p2_2_mono.wav	la m'notte		yes	yes	mismatch	r	yes	889.0	1070	181	5	yes
1	A1	1	1	22	female	right	Other	137	n72_0_p3_1_mono.wav	la teune	NA	no	no	filler	NA	no	893.0	1326	433	1	yes
1	A1	1	1	22	female	right	Other	138	f35_0_p4_1_mono.wav	le soldat	NA	no	yes	filler	NA	no	677.0	1598	921	1	no
1	A1	1	1	22	female	right	Other	139	t06_1_p1_2_mono.wav	le recel		yes	yes	match	u	yes	938.0	1236	298	5	yes
1	A1	1	1	22	female	right	Other	140	f25_0_p3_1_mono.wav	la question	NA	no	yes	filler	NA	no	728.0	1132	404	5	yes
1	A1	1	1	22	female	right	Other	141	n14_1_p1_1_mono.wav	la chemaille	NA	no	no	filler	u	yes	797.0	1144	347	1	yes
1	A1	1	1	22	female	right	Other	142	n79_0_p4_1_mono.wav	le tavre	NA	no	no	filler	NA	no	855.0	1323	468	5	no
1	A1	1	1	22	female	right	Other	143	f08_0_p4_1_mono.wav	l'heure	NA	no	yes	filler	NA	no	735.0	1180	445	1	no
1	A1	1	1	22	female	right	Other	144	f33_0_p4_1_mono.wav	le rapport	NA	no	yes	filler	NA	no	872.0	1442	570	1	no
1	A1	1	1	22	female	right	Other	145	n12_1_p1_1_mono.wav	le rechant	NA	no	no	filler	u	yes	686.0	1579	893	1	yes
1	A1	1	1	22	female	right	Other	146	f05_0_p2_1_mono.wav	le chien	NA	no	yes	filler	NA	no	668.0	1885	1217	1	no
1	A1	1	1	22	female	right	Other	147	f16_0_p4_1_mono.wav	l'école	NA	no	yes	filler	NA	no	771.0	992	221	5	yes
1	A1	1	1	22	female	right	Other	148	t05_2_p3_2_mono.wav	le g'nièvre		yes	yes	mismatch	r	yes	943.0	978	35	5	yes
1	A1	1	1	22	female	right	Other	149	n25_0_p1_1_mono.wav	l'incre	NA	no	no	filler	NA	no	771.0	1344	573	1	yes
1	A1	1	1	22	female	right	Other	150	f49_0_p2_1_mono.wav	le bureau	NA	no	yes	filler	NA	no	857.0	1059	202	5	yes
1	A1	1	1	22	female	right	Other	151	n51_0_p4_1_mono.wav	le caffant	NA	no	no	filler	NA	no	644.0	2761	2117	1	yes
1	A1	1	1	22	female	right	Other	152	n81_0_p1_1_mono.wav	le croux	NA	no	no	filler	NA	no	720.0	1144	424	5	no
1	A1	1	1	22	female	right	Other	153	n66_0_p2_1_mono.wav	la cance	NA	no	no	filler	NA	no	861.0	1488	627	5	no
1	A1	1	1	22	female	right	Other	154	f60_0_p1_1_mono.wav	le tour	NA	no	yes	filler	NA	no	839.0	1055	216	1	no
1	A1	1	1	22	female	right	Other	155	f12_0_p4_1_mono.wav	le monde	NA	no	yes	filler	NA	no	723.0	1961	1238	5	yes
1	A1	1	1	22	female	right	Other	156	f52_0_p2_1_mono.wav	le genre	NA	no	yes	filler	NA	no	889.0	1181	292	1	no
1	A1	1	1	22	female	right	Other	157	t09_2_p2_2_mono.wav	le f'nouil		yes	yes	mismatch	r	yes	820.0	1127	307	5	yes
1	A1	1	1	22	female	right	Other	158	n82_0_p2_1_mono.wav	le sermite	NA	no	no	filler	NA	no	876.0	1652	776	1	yes
1	A1	1	1	22	female	right	Other	159	n10_2_p3_1_mono.wav	le r'got	NA	no	no	filler	r	yes	787.0	2324	1537	1	yes
1	A1	1	1	22	female	right	Other	160	n08_2_p2_1_mono.wav	la s'cotte	NA	no	no	filler	r	yes	817.0	2132	1315	5	no
1	A1	1	1	22	female	right	Other	161	n04_2_p4_1_mono.wav	la r'noise	NA	no	no	filler	r	yes	882.0	2134	1252	1	yes
1	A1	1	1	22	female	right	Other	162	n85_2_p1_1_mono.wav	le s'funt	NA	no	no	filler	r	yes	778.0	1747	969	5	no
1	A1	1	1	22	female	right	Other	163	n55_0_p3_1_mono.wav	le nourd	NA	no	no	filler	NA	no	876.0	2435	1559	1	yes
1	A1	1	1	22	female	right	Other	164	t19_2_p2_2_mono.wav	le ch'nil		yes	yes	mismatch	r	yes	928.0	1187	259	5	yes
1	A1	1	1	22	female	right	Other	165	f15_0_p3_1_mono.wav	le train	NA	no	yes	filler	NA	no	648.0	2997	2349	1	no
1	A1	1	1	22	female	right	Other	166	t20_1_p3_2_mono.wav	le meneau		yes	yes	match	u	yes	629.0	1120	491	5	yes
1	A1	1	1	22	female	right	Other	167	n07_1_p2_1_mono.wav	la bechesse	NA	no	no	filler	u	yes	898.0	2050	1152	1	yes
1	A1	1	1	22	female	right	Other	168	f51_0_p3_1_mono.wav	le chef	NA	no	yes	filler	NA	no	767.0	1114	347	5	yes
1	A1	1	1	22	female	right	Other	169	f14_0_p2_1_mono.wav	le soir	NA	no	yes	filler	NA	no	891.0	1666	775	5	yes
1	A1	1	1	22	female	right	Other	170	n83_0_p4_1_mono.wav	le sogueil	NA	no	no	filler	NA	no	915.0	1324	409	1	yes
1	A1	1	1	22	female	right	Other	171	n28_0_p1_1_mono.wav	la veure	NA	no	no	filler	NA	no	834.0	1353	519	1	yes
1	A1	1	1	22	female	right	Other	172	f43_0_p4_1_mono.wav	la femme	NA	no	yes	filler	NA	no	863.0	1345	482	5	yes
1	A1	1	1	22	female	right	Other	173	n54_0_p1_1_mono.wav	le garfait	NA	no	no	filler	NA	no	936.0	1601	665	1	yes
1	A1	1	1	22	female	right	Other	174	n68_0_p3_1_mono.wav	la moucle	NA	no	no	filler	NA	no	808.0	1304	496	1	yes
1	A1	1	1	22	female	right	Other	175	f06_0_p2_1_mono.wav	le point	NA	no	yes	filler	NA	no	697.0	1156	459	5	yes
1	A1	1	1	22	female	right	Other	176	f48_0_p3_1_mono.wav	la scène	NA	no	yes	filler	NA	no	862.0	2241	1379	1	no
1	A1	1	1	22	female	right	Other	177	t12_1_p4_2_mono.wav	le requin		yes	yes	match	u	yes	619.0	1530	911	5	yes
1	A1	1	1	22	female	right	Other	178	n84_0_p4_1_mono.wav	le vort	NA	no	no	filler	NA	no	798.0	1195	397	1	yes
1	A1	1	1	22	female	right	Other	179	n37_0_p4_1_mono.wav	le padiot	NA	no	no	filler	NA	no	652.0	1612	960	1	yes
1	A1	1	1	22	female	right	Other	180	t17_2_p4_2_mono.wav	la s'moule		yes	yes	mismatch	r	yes	894.0	1012	118	5	yes
1	A1	1	1	22	female	right	Other	181	n95_2_p4_1_mono.wav	le r'pus	NA	no	no	filler	r	yes	927.0	1560	633	5	no
1	A1	1	1	22	female	right	Other	182	n92_2_p4_1_mono.wav	le r'gure	NA	no	no	filler	r	yes	878.0	1006	128	1	yes
1	A1	1	1	22	female	right	Other	183	n41_0_p2_1_mono.wav	l'agime	NA	no	no	filler	NA	no	766.0	1386	620	1	yes
1	A1	1	1	22	female	right	Other	184	f69_2_p2_1_mono.wav	le r'gistre	NA	no	yes	filler	r	yes	946.0	1352	406	1	no
1	A1	1	1	22	female	right	Other	185	f07_0_p4_1_mono.wav	l'année	NA	no	yes	filler	NA	no	683.0	1206	523	5	yes
1	A1	1	1	22	female	right	Other	186	n21_2_p1_1_mono.wav	le r'pèze	NA	no	no	filler	r	yes	831.0	2038	1207	1	yes
1	A1	1	1	22	female	right	Other	187	f28_0_p4_1_mono.wav	le frère	NA	no	yes	filler	NA	no	938.0	1092	154	5	yes
1	A1	1	1	22	female	right	Other	188	f64_1_p3_1_mono.wav	le melon	NA	no	yes	filler	u	yes	682.0	1148	466	5	yes
1	A1	1	1	22	female	right	Other	189	n26_0_p4_1_mono.wav	la jun	NA	no	no	filler	NA	no	568.0	947	379	1	yes
1	A1	1	1	22	female	right	Other	190	f68_2_p4_1_mono.wav	le r'tard	NA	no	yes	filler	r	yes	935.0	2866	1931	1	no
1	A1	1	1	22	female	right	Other	191	n15_1_p1_1_mono.wav	la pessade	NA	no	no	filler	u	yes	854.0	1503	649	1	yes
1	A1	1	1	22	female	right	Other	192	t18_1_p2_2_mono.wav	le reflet	C	yes	yes	match	u	yes	845.0	1070	225	5	yes
1	A1	2	2	21	female	right	Other	1	f66_2_p2_1_mono.wav	le d'main	NA	no	yes	filler	r	yes	671.0	2272	1601	1	no
1	A1	2	2	21	female	right	Other	2	n75_0_p2_1_mono.wav	le fège	NA	no	no	filler	NA	no	882.0	2233	1351	5	no
1	A1	2	2	21	female	right	Other	3	f34_0_p1_1_mono.wav	le silence	NA	no	yes	filler	NA	no	931.0	2035	1104	5	yes
1	A1	2	2	21	female	right	Other	4	f72_1_p1_1_mono.wav	la revanche	NA	no	yes	filler	u	yes	900.0	1421	521	5	yes
1	A1	2	2	21	female	right	Other	5	n29_0_p2_1_mono.wav	le choint	NA	no	no	filler	NA	no	721.0	2492	1771	5	no
1	A1	2	2	21	female	right	Other	6	f67_1_p3_1_mono.wav	le refuge	NA	no	yes	filler	u	yes	888.0	2091	1203	1	no
1	A1	2	2	21	female	right	Other	7	f32_0_p4_1_mono.wav	le moment	NA	no	yes	filler	NA	no	534.0	1219	685	5	yes
1	A1	2	2	21	female	right	Other	8	n73_0_p1_1_mono.wav	le buveau	NA	no	no	filler	NA	no	615.0	2139	1524	5	no
1	A1	2	2	21	female	right	Other	9	n03_1_p1_1_mono.wav	la mequisse	NA	no	no	filler	u	yes	908.0	2038	1130	1	yes
1	A1	2	2	21	female	right	Other	10	f50_0_p2_1_mono.wav	le café	NA	no	yes	filler	NA	no	827.0	1505	678	1	no
1	A1	2	2	21	female	right	Other	11	f30_0_p4_1_mono.wav	le garçon	NA	no	yes	filler	NA	no	615.0	1045	430	5	yes
