"session"	"list"	"group"	"subject"	"age"	"sex"	"hand"	"assist"	"trial"	"file"	"stimulus"	"is_target"	"is_word"	"targettype"	"red"	"is_schwa"	"duration"	"rt"	"rt_end"	"response"	"correctness"	"oexperiment"	"spelling"	"subject_oexp"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	129	"f11_0_p2_1_mono.wav"	"le milieu"	"no"	"yes"	"filler"	NA	"no"	753	1303	550	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	130	"n46_0_p1_1_mono.wav"	"la jourcie"	"no"	"no"	"filler"	NA	"no"	930	1173	243	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	131	"f37_0_p2_1_mono.wav"	"l'amour"	"no"	"yes"	"filler"	NA	"no"	839	1023	184	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	132	"n53_0_p1_1_mono.wav"	"le frolège"	"no"	"no"	"filler"	NA	"no"	855	1126	271	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	133	"n88_1_p2_1_mono.wav"	"le messin"	"no"	"no"	"filler"	"u"	"yes"	704	1450	746	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	134	"n47_0_p4_1_mono.wav"	"la nure"	"no"	"no"	"filler"	NA	"no"	829	1040	211	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	135	"n56_0_p3_1_mono.wav"	"le mossu"	"no"	"no"	"filler"	NA	"no"	820	1330	510	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	136	"t03_2_p2_2_mono.wav"	"la m'notte"	"yes"	"yes"	"mismatch"	"r"	"yes"	889	2239	1350	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	137	"n72_0_p3_1_mono.wav"	"la teune"	"no"	"no"	"filler"	NA	"no"	893	1606	713	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	138	"f35_0_p4_1_mono.wav"	"le soldat"	"no"	"yes"	"filler"	NA	"no"	677	1356	679	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	139	"t06_1_p1_2_mono.wav"	"le recel"	"yes"	"yes"	"match"	"u"	"yes"	938	1182	244	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	140	"f25_0_p3_1_mono.wav"	"la question"	"no"	"yes"	"filler"	NA	"no"	728	1293	565	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	141	"n14_1_p1_1_mono.wav"	"la chemaille"	"no"	"no"	"filler"	"u"	"yes"	797	1413	616	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	142	"n79_0_p4_1_mono.wav"	"le tavre"	"no"	"no"	"filler"	NA	"no"	855	1159	304	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	143	"f08_0_p4_1_mono.wav"	"l'heure"	"no"	"yes"	"filler"	NA	"no"	735	1583	848	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	144	"f33_0_p4_1_mono.wav"	"le rapport"	"no"	"yes"	"filler"	NA	"no"	872	1344	472	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	145	"n12_1_p1_1_mono.wav"	"le rechant"	"no"	"no"	"filler"	"u"	"yes"	686	2128	1442	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	146	"f05_0_p2_1_mono.wav"	"le chien"	"no"	"yes"	"filler"	NA	"no"	668	1800	1132	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	147	"f16_0_p4_1_mono.wav"	"l'école"	"no"	"yes"	"filler"	NA	"no"	771	1416	645	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	148	"t05_2_p3_2_mono.wav"	"le g'nièvre"	"yes"	"yes"	"mismatch"	"r"	"yes"	943	1532	589	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	149	"n25_0_p1_1_mono.wav"	"l'incre"	"no"	"no"	"filler"	NA	"no"	771	1306	535	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	150	"f49_0_p2_1_mono.wav"	"le bureau"	"no"	"yes"	"filler"	NA	"no"	857	1088	231	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	151	"n51_0_p4_1_mono.wav"	"le caffant"	"no"	"no"	"filler"	NA	"no"	644	1354	710	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	152	"n81_0_p1_1_mono.wav"	"le croux"	"no"	"no"	"filler"	NA	"no"	720	1179	459	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	153	"n66_0_p2_1_mono.wav"	"la cance"	"no"	"no"	"filler"	NA	"no"	861	991	130	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	154	"f60_0_p1_1_mono.wav"	"le tour"	"no"	"yes"	"filler"	NA	"no"	839	1304	465	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	155	"f12_0_p4_1_mono.wav"	"le monde"	"no"	"yes"	"filler"	NA	"no"	723	920	197	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	156	"f52_0_p2_1_mono.wav"	"le genre"	"no"	"yes"	"filler"	NA	"no"	889	1391	502	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	157	"t09_2_p2_2_mono.wav"	"le f'nouil"	"yes"	"yes"	"mismatch"	"r"	"yes"	820	935	115	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	158	"n82_0_p2_1_mono.wav"	"le sermite"	"no"	"no"	"filler"	NA	"no"	876	1203	327	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	159	"n10_2_p3_1_mono.wav"	"le r'got"	"no"	"no"	"filler"	"r"	"yes"	787	1210	423	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	160	"n08_2_p2_1_mono.wav"	"la s'cotte"	"no"	"no"	"filler"	"r"	"yes"	817	1571	754	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	161	"n04_2_p4_1_mono.wav"	"la r'noise"	"no"	"no"	"filler"	"r"	"yes"	882	1245	363	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	162	"n85_2_p1_1_mono.wav"	"le s'funt"	"no"	"no"	"filler"	"r"	"yes"	778	1003	225	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	163	"n55_0_p3_1_mono.wav"	"le nourd"	"no"	"no"	"filler"	NA	"no"	876	1406	530	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	164	"t19_2_p2_2_mono.wav"	"le ch'nil"	"yes"	"yes"	"mismatch"	"r"	"yes"	928	1922	994	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	165	"f15_0_p3_1_mono.wav"	"le train"	"no"	"yes"	"filler"	NA	"no"	648	1039	391	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	166	"t20_1_p3_2_mono.wav"	"le meneau"	"yes"	"yes"	"match"	"u"	"yes"	629	2410	1781	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	167	"n07_1_p2_1_mono.wav"	"la bechesse"	"no"	"no"	"filler"	"u"	"yes"	898	1050	152	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	168	"f51_0_p3_1_mono.wav"	"le chef"	"no"	"yes"	"filler"	NA	"no"	767	1019	252	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	169	"f14_0_p2_1_mono.wav"	"le soir"	"no"	"yes"	"filler"	NA	"no"	891	1294	403	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	170	"n83_0_p4_1_mono.wav"	"le sogueil"	"no"	"no"	"filler"	NA	"no"	915	1412	497	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	171	"n28_0_p1_1_mono.wav"	"la veure"	"no"	"no"	"filler"	NA	"no"	834	1655	821	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	172	"f43_0_p4_1_mono.wav"	"la femme"	"no"	"yes"	"filler"	NA	"no"	863	1301	438	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	173	"n54_0_p1_1_mono.wav"	"le garfait"	"no"	"no"	"filler"	NA	"no"	936	1163	227	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	174	"n68_0_p3_1_mono.wav"	"la moucle"	"no"	"no"	"filler"	NA	"no"	808	1141	333	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	175	"f06_0_p2_1_mono.wav"	"le point"	"no"	"yes"	"filler"	NA	"no"	697	1137	440	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	176	"f48_0_p3_1_mono.wav"	"la scène"	"no"	"yes"	"filler"	NA	"no"	862	1315	453	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	177	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"match"	"u"	"yes"	619	1620	1001	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	178	"n84_0_p4_1_mono.wav"	"le vort"	"no"	"no"	"filler"	NA	"no"	798	1009	211	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	179	"n37_0_p4_1_mono.wav"	"le padiot"	"no"	"no"	"filler"	NA	"no"	652	1113	461	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	180	"t17_2_p4_2_mono.wav"	"la s'moule"	"yes"	"yes"	"mismatch"	"r"	"yes"	894	1361	467	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	181	"n95_2_p4_1_mono.wav"	"le r'pus"	"no"	"no"	"filler"	"r"	"yes"	927	1198	271	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	182	"n92_2_p4_1_mono.wav"	"le r'gure"	"no"	"no"	"filler"	"r"	"yes"	878	1093	215	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	183	"n41_0_p2_1_mono.wav"	"l'agime"	"no"	"no"	"filler"	NA	"no"	766	2404	1638	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	184	"f69_2_p2_1_mono.wav"	"le r'gistre"	"no"	"yes"	"filler"	"r"	"yes"	946	1156	210	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	185	"f07_0_p4_1_mono.wav"	"l'année"	"no"	"yes"	"filler"	NA	"no"	683	1908	1225	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	186	"n21_2_p1_1_mono.wav"	"le r'pèze"	"no"	"no"	"filler"	"r"	"yes"	831	1081	250	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	187	"f28_0_p4_1_mono.wav"	"le frère"	"no"	"yes"	"filler"	NA	"no"	938	1254	316	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	188	"f64_1_p3_1_mono.wav"	"le melon"	"no"	"yes"	"filler"	"u"	"yes"	682	1225	543	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	189	"n26_0_p4_1_mono.wav"	"la jun"	"no"	"no"	"filler"	NA	"no"	568	1709	1141	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	190	"f68_2_p4_1_mono.wav"	"le r'tard"	"no"	"yes"	"filler"	"r"	"yes"	935	1624	689	5	"no"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	191	"n15_1_p1_1_mono.wav"	"la pessade"	"no"	"no"	"filler"	"u"	"yes"	854	1628	774	5	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	9	20	"female"	"left"	"Ilse"	192	"t18_1_p2_2_mono.wav"	"le reflet"	"yes"	"yes"	"match"	"u"	"yes"	845	1380	535	1	"yes"	"1"	"-spelling"	"9_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	1	"f66_2_p2_1_mono.wav"	"le d'main"	"no"	"yes"	"filler"	"r"	"yes"	671	3715	3044	1	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	2	"n75_0_p2_1_mono.wav"	"le fège"	"no"	"no"	"filler"	NA	"no"	882	1716	834	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	3	"f34_0_p1_1_mono.wav"	"le silence"	"no"	"yes"	"filler"	NA	"no"	931	1416	485	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	4	"f72_1_p1_1_mono.wav"	"la revanche"	"no"	"yes"	"filler"	"u"	"yes"	900	1299	399	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	5	"n29_0_p2_1_mono.wav"	"le choint"	"no"	"no"	"filler"	NA	"no"	721	1802	1081	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	6	"f67_1_p3_1_mono.wav"	"le refuge"	"no"	"yes"	"filler"	"u"	"yes"	888	1103	215	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	7	"f32_0_p4_1_mono.wav"	"le moment"	"no"	"yes"	"filler"	NA	"no"	534	3966	3432	1	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	8	"n73_0_p1_1_mono.wav"	"le buveau"	"no"	"no"	"filler"	NA	"no"	615	1401	786	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	9	"n03_1_p1_1_mono.wav"	"la mequisse"	"no"	"no"	"filler"	"u"	"yes"	908	2415	1507	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	10	"f50_0_p2_1_mono.wav"	"le café"	"no"	"yes"	"filler"	NA	"no"	827	1263	436	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	11	"f30_0_p4_1_mono.wav"	"le garçon"	"no"	"yes"	"filler"	NA	"no"	615	1662	1047	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	12	"n58_0_p1_1_mono.wav"	"la siture"	"no"	"no"	"filler"	NA	"no"	885	3736	2851	1	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	13	"n22_2_p3_1_mono.wav"	"le r'logue"	"no"	"no"	"filler"	"r"	"yes"	818	2612	1794	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	14	"n74_0_p1_1_mono.wav"	"le camont"	"no"	"no"	"filler"	NA	"no"	665	1395	730	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	15	"f61_1_p3_1_mono.wav"	"le semi"	"no"	"yes"	"filler"	"u"	"yes"	716	2471	1755	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	16	"n31_0_p1_1_mono.wav"	"l'annue"	"no"	"no"	"filler"	NA	"no"	692	1460	768	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	17	"n01_2_p1_1_mono.wav"	"la b'rasse"	"no"	"no"	"filler"	"r"	"yes"	889	1961	1072	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	18	"f62_1_p1_1_mono.wav"	"le ressort"	"no"	"yes"	"filler"	"u"	"yes"	881	1284	403	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	19	"n96_1_p2_1_mono.wav"	"la refare"	"no"	"no"	"filler"	"u"	"yes"	986	4042	3056	1	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	20	"n70_0_p1_1_mono.wav"	"la nale"	"no"	"no"	"filler"	NA	"no"	727	2424	1697	1	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	21	"f04_0_p2_1_mono.wav"	"la soeur"	"no"	"yes"	"filler"	NA	"no"	790	1150	360	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	22	"n89_1_p3_1_mono.wav"	"le rebil"	"no"	"no"	"filler"	"u"	"yes"	912	4239	3327	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	23	"n60_0_p1_1_mono.wav"	"le tinge"	"no"	"no"	"filler"	NA	"no"	954	1592	638	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	24	"t22_1_p4_2_mono.wav"	"le renard"	"yes"	"yes"	"match"	"u"	"yes"	935	1249	314	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	25	"n91_2_p3_1_mono.wav"	"le r'lide"	"no"	"no"	"filler"	"r"	"yes"	861	3625	2764	1	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	26	"f71_2_p1_1_mono.wav"	"le r'cord"	"no"	"yes"	"filler"	"r"	"yes"	866	1988	1122	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	27	"f03_0_p4_1_mono.wav"	"la nuit"	"no"	"yes"	"filler"	NA	"no"	735	1188	453	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	28	"n05_1_p4_1_mono.wav"	"le gegnoble"	"no"	"no"	"filler"	"u"	"yes"	987	3144	2157	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	29	"n49_0_p2_1_mono.wav"	"la questier"	"no"	"no"	"filler"	NA	"no"	963	1850	887	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	30	"n27_0_p2_1_mono.wav"	"la tuit"	"no"	"no"	"filler"	NA	"no"	916	1168	252	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	31	"n39_0_p2_1_mono.wav"	"le grat"	"no"	"no"	"filler"	NA	"no"	621	1201	580	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	32	"f19_0_p2_1_mono.wav"	"l'idée"	"no"	"yes"	"filler"	NA	"no"	796	1047	251	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	33	"n02_2_p2_1_mono.wav"	"la l'druche"	"no"	"no"	"filler"	"r"	"yes"	869	1888	1019	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	34	"f41_0_p4_1_mono.wav"	"la carte"	"no"	"yes"	"filler"	NA	"no"	836	1093	257	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	35	"f47_0_p2_1_mono.wav"	"la route"	"no"	"yes"	"filler"	NA	"no"	797	967	170	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	36	"n09_2_p1_1_mono.wav"	"le f'mmeil"	"no"	"no"	"filler"	"r"	"yes"	927	1802	875	1	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	37	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"mismatch"	"r"	"yes"	562	1647	1085	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	38	"n90_2_p2_1_mono.wav"	"le d'sseau"	"no"	"no"	"filler"	"r"	"yes"	683	3529	2846	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	39	"f01_0_p4_1_mono.wav"	"l'oncle"	"no"	"yes"	"filler"	NA	"no"	764	1547	783	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	40	"f44_0_p1_1_mono.wav"	"la lettre"	"no"	"yes"	"filler"	NA	"no"	839	902	63	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	41	"n33_0_p2_1_mono.wav"	"la juisse"	"no"	"no"	"filler"	NA	"no"	912	1671	759	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	42	"n44_0_p1_1_mono.wav"	"la fanouille"	"no"	"no"	"filler"	NA	"no"	852	4381	3529	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	43	"n65_0_p4_1_mono.wav"	"la murte"	"no"	"no"	"filler"	NA	"no"	894	4222	3328	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	44	"n62_0_p4_1_mono.wav"	"l'hosor"	"no"	"no"	"filler"	NA	"no"	774	2518	1744	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	45	"f70_1_p1_1_mono.wav"	"le semestre"	"no"	"yes"	"filler"	"u"	"yes"	947	2127	1180	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	46	"t21_2_p3_2_mono.wav"	"le r'cul"	"yes"	"yes"	"mismatch"	"r"	"yes"	840	3378	2538	1	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	47	"n69_0_p1_1_mono.wav"	"la madaine"	"no"	"no"	"filler"	NA	"no"	885	1767	882	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	48	"f55_0_p4_1_mono.wav"	"le livre"	"no"	"yes"	"filler"	NA	"no"	872	1697	825	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	49	"f27_0_p1_1_mono.wav"	"le cadeau"	"no"	"yes"	"filler"	NA	"no"	604	1052	448	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	50	"n50_0_p2_1_mono.wav"	"la rille"	"no"	"no"	"filler"	NA	"no"	802	3876	3074	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	51	"f45_0_p2_1_mono.wav"	"la madame"	"no"	"yes"	"filler"	NA	"no"	767	1466	699	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	52	"n20_1_p1_1_mono.wav"	"le mejet"	"no"	"no"	"filler"	"u"	"yes"	793	6418	5625	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	53	"n35_0_p3_1_mono.wav"	"le missien"	"no"	"no"	"filler"	NA	"no"	721	1912	1191	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	54	"n19_1_p3_1_mono.wav"	"le chedel"	"no"	"no"	"filler"	"u"	"yes"	870	3626	2756	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	55	"n63_0_p1_1_mono.wav"	"la histienne"	"no"	"no"	"filler"	NA	"no"	786	1780	994	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	56	"f18_0_p3_1_mono.wav"	"l'enfant"	"no"	"yes"	"filler"	NA	"no"	513	1014	501	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	57	"n64_0_p3_1_mono.wav"	"l'oune"	"no"	"no"	"filler"	NA	"no"	601	1918	1317	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	58	"n52_0_p2_1_mono.wav"	"le drère"	"no"	"no"	"filler"	NA	"no"	819	2188	1369	1	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	59	"n11_1_p4_1_mono.wav"	"le refant"	"no"	"no"	"filler"	"u"	"yes"	700	1439	739	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	60	"n61_0_p3_1_mono.wav"	"l'apure"	"no"	"no"	"filler"	NA	"no"	885	1265	380	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	61	"t24_1_p2_2_mono.wav"	"le faisan"	"yes"	"yes"	"match"	"u"	"yes"	686	1433	747	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	62	"f57_0_p2_1_mono.wav"	"le prix"	"no"	"yes"	"filler"	NA	"no"	792	1417	625	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	63	"f53_0_p2_1_mono.wav"	"le groupe"	"no"	"yes"	"filler"	NA	"no"	744	1552	808	5	"yes"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	64	"n86_1_p3_1_mono.wav"	"le repire"	"no"	"no"	"filler"	"u"	"yes"	965	2736	1771	5	"no"	"1"	"-spelling"	"17_1"
1	"A1"	1	17	20	"female"	"right"	"Nadia"	65	"n76_0_p4_1_mono.wav"	"le tenre"	"no"	"no"	"filler"	NA	"no"	832	1370	538	5	"no"	"1"	"-spelling"	"17_1"
